Combined Feature,Weight,Class
contrast_test_dist_6_angl_3,0.6397212749953507,Class 0,contrast,test,dist,6,angl,3
contrast_test_dist_6_angl_4,-0.7144091632397964,Class 0,contrast,test,dist,6,angl,4
contrast_test_dist_7_angl_1,0.35709102011768584,Class 0,contrast,test,dist,7,angl,1
contrast_test_dist_7_angl_2,0.6378762108212324,Class 0,contrast,test,dist,7,angl,2
contrast_test_dist_7_angl_3,0.4256340275463337,Class 0,contrast,test,dist,7,angl,3
contrast_test_dist_7_angl_4,-0.2628163059690438,Class 0,contrast,test,dist,7,angl,4
contrast_test_dist_9_angl_1,0.21697715479512691,Class 0,contrast,test,dist,9,angl,1
contrast_test_dist_9_angl_2,-0.15930757037091858,Class 0,contrast,test,dist,9,angl,2
contrast_test_dist_9_angl_3,-0.01663594759375231,Class 0,contrast,test,dist,9,angl,3
contrast_test_dist_9_angl_4,-0.010220208029174449,Class 0,contrast,test,dist,9,angl,4
contrast_test_dist_10_angl_1,0.08741327152228173,Class 0,contrast,test,dist,10,angl,1
contrast_test_dist_10_angl_2,-0.1707970982713034,Class 0,contrast,test,dist,10,angl,2
contrast_test_dist_10_angl_3,-0.4286313484478156,Class 0,contrast,test,dist,10,angl,3
contrast_test_dist_10_angl_4,-0.1599513569450286,Class 0,contrast,test,dist,10,angl,4
contrast_test_dist_11_angl_1,0.13007585304573954,Class 0,contrast,test,dist,11,angl,1
contrast_test_dist_11_angl_2,-0.09995584704628069,Class 0,contrast,test,dist,11,angl,2
contrast_test_dist_11_angl_3,0.35013309888505706,Class 0,contrast,test,dist,11,angl,3
contrast_test_dist_11_angl_4,-0.1952098458826237,Class 0,contrast,test,dist,11,angl,4
contrast_test_dist_12_angl_1,-0.04762933763995392,Class 0,contrast,test,dist,12,angl,1
contrast_test_dist_12_angl_2,-0.05843353232369708,Class 0,contrast,test,dist,12,angl,2
contrast_test_dist_12_angl_3,0.19852149307576195,Class 0,contrast,test,dist,12,angl,3
contrast_test_dist_12_angl_4,-0.32697934739545653,Class 0,contrast,test,dist,12,angl,4
contrast_test_dist_13_angl_1,0.17225842865466906,Class 0,contrast,test,dist,13,angl,1
contrast_test_dist_13_angl_2,-0.33465495224325004,Class 0,contrast,test,dist,13,angl,2
contrast_test_dist_13_angl_3,0.1636644766769395,Class 0,contrast,test,dist,13,angl,3
contrast_test_dist_13_angl_4,-0.1454822020360318,Class 0,contrast,test,dist,13,angl,4
contrast_test_dist_14_angl_1,0.4547774145599135,Class 0,contrast,test,dist,14,angl,1
contrast_test_dist_14_angl_2,-0.27093365207736797,Class 0,contrast,test,dist,14,angl,2
contrast_test_dist_14_angl_3,-0.11966937352491525,Class 0,contrast,test,dist,14,angl,3
contrast_test_dist_14_angl_4,-0.11435802967532238,Class 0,contrast,test,dist,14,angl,4
contrast_test_dist_15_angl_1,-0.15446401962802447,Class 0,contrast,test,dist,15,angl,1
contrast_test_dist_15_angl_2,-0.18341432735951835,Class 0,contrast,test,dist,15,angl,2
contrast_test_dist_15_angl_3,-0.5385206678859151,Class 0,contrast,test,dist,15,angl,3
contrast_test_dist_15_angl_4,-0.13969268359381948,Class 0,contrast,test,dist,15,angl,4
contrast_test_dist_16_angl_1,-0.10012221904842544,Class 0,contrast,test,dist,16,angl,1
contrast_test_dist_16_angl_2,-0.006210211823512779,Class 0,contrast,test,dist,16,angl,2
contrast_test_dist_16_angl_3,0.23208835935713612,Class 0,contrast,test,dist,16,angl,3
contrast_test_dist_16_angl_4,-0.17070883398025138,Class 0,contrast,test,dist,16,angl,4
correlation_test_dist_3_angl_1,-0.048567843727466364,Class 0,correlation,test,dist,3,angl,1
correlation_test_dist_3_angl_2,-0.03191815210845328,Class 0,correlation,test,dist,3,angl,2
correlation_test_dist_3_angl_3,0.26530153924217803,Class 0,correlation,test,dist,3,angl,3
correlation_test_dist_3_angl_4,-0.04684616167769873,Class 0,correlation,test,dist,3,angl,4
correlation_test_dist_5_angl_1,-0.15538086001948886,Class 0,correlation,test,dist,5,angl,1
correlation_test_dist_5_angl_2,1.0403020162195595,Class 0,correlation,test,dist,5,angl,2
correlation_test_dist_5_angl_3,0.09072986885486589,Class 0,correlation,test,dist,5,angl,3
correlation_test_dist_5_angl_4,-0.0823774306951437,Class 0,correlation,test,dist,5,angl,4
correlation_test_dist_2_angl_1,-0.07683451305203803,Class 0,correlation,test,dist,2,angl,1
correlation_test_dist_2_angl_2,-0.11157129558377754,Class 0,correlation,test,dist,2,angl,2
correlation_test_dist_2_angl_3,0.007076275534804166,Class 0,correlation,test,dist,2,angl,3
correlation_test_dist_2_angl_4,0.02357201051815183,Class 0,correlation,test,dist,2,angl,4
correlation_test_dist_8_angl_1,-0.03355029033028423,Class 0,correlation,test,dist,8,angl,1
correlation_test_dist_8_angl_2,-0.2387635719590142,Class 0,correlation,test,dist,8,angl,2
correlation_test_dist_8_angl_3,0.2503087961722238,Class 0,correlation,test,dist,8,angl,3
correlation_test_dist_8_angl_4,-0.12759095051646163,Class 0,correlation,test,dist,8,angl,4
correlation_test_dist_4_angl_1,-0.04025617108642532,Class 0,correlation,test,dist,4,angl,1
correlation_test_dist_4_angl_2,0.032081375613232765,Class 0,correlation,test,dist,4,angl,2
correlation_test_dist_4_angl_3,0.10977715866485038,Class 0,correlation,test,dist,4,angl,3
correlation_test_dist_4_angl_4,-0.1152667423081093,Class 0,correlation,test,dist,4,angl,4
correlation_test_dist_1_angl_1,-0.003284972238731809,Class 0,correlation,test,dist,1,angl,1
correlation_test_dist_1_angl_2,-0.000625761512495604,Class 0,correlation,test,dist,1,angl,2
correlation_test_dist_1_angl_3,0.04627899509120503,Class 0,correlation,test,dist,1,angl,3
correlation_test_dist_1_angl_4,-0.11400591324841103,Class 0,correlation,test,dist,1,angl,4
correlation_test_dist_6_angl_1,-0.4958360748623442,Class 0,correlation,test,dist,6,angl,1
correlation_test_dist_6_angl_2,0.16880907572784132,Class 0,correlation,test,dist,6,angl,2
correlation_test_dist_6_angl_3,-0.01592970246782599,Class 0,correlation,test,dist,6,angl,3
correlation_test_dist_6_angl_4,0.003654959723964346,Class 0,correlation,test,dist,6,angl,4
correlation_test_dist_7_angl_1,0.05851442097791182,Class 0,correlation,test,dist,7,angl,1
correlation_test_dist_7_angl_2,-0.1080309428080537,Class 0,correlation,test,dist,7,angl,2
correlation_test_dist_7_angl_3,-0.01799135083125969,Class 0,correlation,test,dist,7,angl,3
correlation_test_dist_7_angl_4,-0.00044365810616642243,Class 0,correlation,test,dist,7,angl,4
correlation_test_dist_9_angl_1,-0.09633382291554504,Class 0,correlation,test,dist,9,angl,1
correlation_test_dist_9_angl_2,-0.12624893776841706,Class 0,correlation,test,dist,9,angl,2
correlation_test_dist_9_angl_3,-0.11628572745814636,Class 0,correlation,test,dist,9,angl,3
correlation_test_dist_9_angl_4,0.3052531398869123,Class 0,correlation,test,dist,9,angl,4
correlation_test_dist_10_angl_1,-0.1609678753652588,Class 0,correlation,test,dist,10,angl,1
correlation_test_dist_10_angl_2,0.13695869964816776,Class 0,correlation,test,dist,10,angl,2
correlation_test_dist_10_angl_3,-0.11656020937474221,Class 0,correlation,test,dist,10,angl,3
correlation_test_dist_10_angl_4,-0.015931006571307638,Class 0,correlation,test,dist,10,angl,4
correlation_test_dist_11_angl_1,0.054150730194892915,Class 0,correlation,test,dist,11,angl,1
correlation_test_dist_11_angl_2,0.09881721572799651,Class 0,correlation,test,dist,11,angl,2
correlation_test_dist_11_angl_3,0.03280182981738644,Class 0,correlation,test,dist,11,angl,3
